"customer_id","customer_unique_id","customer_zip_code_prefix","customer_city","customer_state"
"98a122d3f5c1149f63abe85d539ffe44",a31afd5504f618a4cd9f19a215db2705,"22470",rio de janeiro,RJ
"40167efd3222760691f4342a061d9bb1","9794264dd1bdfd78006c7cb741b42fea","13070",campinas,SP
ede711793e4ba5acc372e3e6430ec5ad,"65f03fbedc7e8316cd4eeef6480b681e","61939",maracanau,CE
db524d69694d9b945d58f4dad03d914e,a046d29175845b313e52f2dff96cc050,"05366",sao paulo,SP
bbe816e2a62258c7b4328b3cecc3caa3,d3a5fa065a68c1f357e6d8f4385938ee,"01224",sao paulo,SP
"51775bbd39b922160a84caa55f2190c6","5038908495a860fe8f2dddc9ea5f7252","22071",rio de janeiro,RJ
"6bfe1c3c2a345617bf98e5e71ecbef46",de031c302b6b340148a5ae814e393539,"17012",bauru,SP
"926b700a11f84407e1bf95edb9057784","2a802e5f8676d69fbfed47ad4b9f35c9","04430",sao paulo,SP
"70e2350198c11f4b50dee6ab81464c98",ef309784561fed416ff25e05ddfe495e,"15085",sao jose do rio preto,SP
dad584cca7b31bdbd93236182c9c9193,"7f75745b4c2e50fbe27640c3949d0769","14810",araraquara,SP
c9c15abe8d61c9b312ba5dec770a4991,dabfb46e557987c1797d05a1b387cfd3,"13232",campo limpo paulista,SP
e5320aeab2efe67cfe3867c327294dac,f226b323a26dc6e66d61c7d93d05ae4b,"48700",serrinha,BA
ea462ac018be4dcdfcf916373a1979df,ed8e2b7893049cefa0a660172119ccff,"91330",porto alegre,RS
ddf9a541cc3f0d5954938af032fc78c6,"27878a3c150b60cf92f5b812998f2990","72015",brasilia,DF
"964d7ea329d9be7d6001f7ba6e4c3304","6fe1eeba50adb26785158eef67c6ce38","81070",curitiba,PR
b1b12d4f09aac15cf601f1dcab1897eb,"92780b513694a69ad78065593f467900","89460",canoinhas,SC
"8ca53db6e60cffad03828535d1fcc1a2",b3d23d61fb01dde311c5ddc5dfde8e47,"31710",belo horizonte,MG
"171233b55272542bfb1e4d1dab2569bb","7c4c172f6ad96039c75d87385d74d0b8","14500",ituverava,SP
f63472b56baf790031d3a7d0f19c2d47,"1f53b88248f7dd4c47d69eaeb0da3d88","12030",taubate,SP
"299f7b5125c8fbe1761a1b320c34fc7d",b8b3c435a58aebd788a477bed8342910,"95585",arroio do sal,RS
"2bdade632102b0fed078333e9d3256db",db977788293a64073047f4afca1d4b0e,"80020",curitiba,PR
"1b0424078235e67294af80419dfab134",caf8cfa0ac3ff60facda076545837647,"22231",rio de janeiro,RJ
"20b482fe0f494bf34e0aeda7e9c33fce","4bb151996e2d125f227785d3e4c3ebc6","22440",rio de janeiro,RJ
"74bafbdf42aa593dae40b106baaf020a",f5956e481edfe26b2a8a8035f0ccfea8,"21810",rio de janeiro,RJ
"5e6f9be50727314362343a9db183bae0",d1ec84ece21390313fe8dd6457dd6ecb,"17017",bauru,SP
db6f9af19cfaa6064936f4b3e1097223,d847d66f1135608cc13cb31f967f902f,"38400",uberlandia,MG
f855fa86c95a0c15d441d399213f8ae1,"51471983a16795b28218d45c15d22fd5","08663",suzano,SP
"9145fc506c5f6bc8ba41754b1950da05",a9ef550a2e94766b3491bffc789ad91c,"88058",florianopolis,SC
"6ab98db5b69a208cc166997a3fa31c45","83e8281db92841314f911511c67f6e20","64230",buriti dos lopes,PI
"045af42c1cdb848f5364dece77e9e08b","1b2d658aff066cc4c104cd74093101b6","96200",rio grande,RS
"4d0a7b1e096fe2e30e6bd910f348d433","019441bdb2c9b0b1990cac725c427960","97015",santa maria,RS
"24fc6ae10363187c6761d4f8ad137cf7",f6139ab3e9e9100d5210dc8467c38663,"46220",rio do antonio,BA
"19a06d501ee9f39a4e1e0b162fdbd6c1","208ed8bf578938c97d49b3429358a424","05145",sao paulo,SP
"288afe31ee5049731be93138431905a4","16fd4a65560ace047d491ce149537337","04015",sao paulo,SP
c5405d705481710dc8ff8760b7a9da0d,"7c534bad6850d94161a9cf12e8171339","16570",guaranta,SP
cd970e72a666ac583850eb53ebf620b8,f4e625382a194ac38751d8267c38977b,"54280",jaboatao dos guararapes,PE
"671d695d18f4e956cb2cf8676da962d1",a50c1032c3f5635519c65a8cc84c6171,"25036",duque de caxias,RJ
e5774bc03685e61b1a33c24e43e28a3c,"9049685052da8ea435727689c67b81c9","05590",sao paulo,SP
"0d3de1ee03eac4a173c6fb49f396ecf3","69ac4dee02a9a4a925d3dfc7d5536d03","70650",brasilia,DF
"2323d9f72689f9da252e89663301435a","73278b59b2b5f03916ad797bd298a641","33035",santa luzia,MG
"9afa6cb5e181ac3c7061d5251f18d56c","5a4a5f760f4e24691ad78a7f84bbe608","68455",tucurui,PA
"0b98703974a1b3855df622c21cd17c82",f1731fa7ae810577598d2d31a1888b4f,"29103",vila velha,ES
d465b125655487b477f02c1e613f5c80,f6ee8291b6a190067c03176e4b5ab465,"87703",paranavai,PR
c402d113a3e2da03996cf89a164cf007,aa884350c48f728088dd1e84ef7e8309,"13563",sao carlos,SP
"0b1386cbf11b90777319aabff481f5ab","5f2ec485da1fb5b4bce0fbf413845a90","83331",pinhais,PR
"8cc4b803d404274f768502b72dc31b1e",ce128a731e25fed87a7ace92333b142f,"11250",bertioga,SP
"4b3c1094a07e52f1eed9e326d4f28fd9",f7bdd054d707f2912240233e1d53144f,"24435",sao goncalo,RJ
"75d14995c7fd07f2b9b0410b42f7a155","4f49e4d666dcede7d03edb6040ebcd2a","13560",sao carlos,SP
"44d7732397bb805d006dadf160428c85",ce73225aa1032f1a5e45f533b948bf8e,"17014",bauru,SP
b1765d36dbc9e11b7f0f68d2fce1d37a,"113d43d09dded33b8e67b5f981d08cf3","32623",betim,MG
"1f4e48d20f0deaacefd7fc19a4382c65","520461ee715946f0513f41524ee3213f","03573",sao paulo,SP
"7117d38240c00f27406372087b55d1fc",e2f1970303ff34a3af0c1d4c587f6420,"01229",sao paulo,SP
ac1acb6f8d225a70c72815199f63a383,"2bb655e5a68145d14491771f4a29e58f","38070",uberaba,MG
"3e0b799408f8fba30d5416cfa77c15b3","82375c4c18f30b5a9a5ff8da6dd206d4","04084",sao paulo,SP
"33372bb48ddea1b0e47e44a1b5c72bb1",b5b17698671a4c3822309b13d4f16f9e,"02975",sao paulo,SP
"5453a9dfe80cc116e6839bd77a6df6e3",be2810893bf47673bed81a75bc20522e,"04559",sao paulo,SP
"0f676b631c8e3fe6fa181071d0a6bcfd","5851dfa7121298d4f1941f46b8ee6fa1","03896",sao paulo,SP
"9af11477b7e25648e3f0b63cacb6046b",d9575b595db7de99b327899d9ed25ff1,"35010",governador valadares,MG
"56e1e5a7f467ba40dcc0b968343753d4",c693492be1bc2d96c6b451e109d3437c,"38051",uberaba,MG
"3326e679cc621eded2c1d778f1d8361a",c6f278d5700bc8fa4f7c89d328e4031b,"85501",pato branco,PR
"4d570d0d24e599a73d2335c82aa2a5c0","3c702760fe3c149207ea8a3dc56f7d44","13059",campinas,SP
"91fd140e38421fcc6f81f31e07d21275",f2d2d51b7f7b0c2eae23c90e8c3d1c1f,"04652",sao paulo,SP
cad7436e0e154e5c25656e550735d7af,c02560059691695b25e8400ac24bd126,"28750",trajano de moraes,RJ
d207633baa19cb97d98840f8e2814f32,a9967806034d2d782bbcd181db432ee2,"14020",ribeirao preto,SP
d8a819824d42184750f2add6dbe1a5b7,"00e984e99fdfd52943156d2d7eb4a5e6","29052",vitoria,ES
"9f578aad6c6c21853f44c0965b35193d",aa60cdc29dfb37e9388bdd20aa4d7a61,"34800",caete,MG
b80791f990004efa9e9ae711929a71ca,"827bfe48960ca0dde2edc174b2311277","11030",santos,SP
a3a21bf032df1c3f4b3c3304f25e7843,a0488912f3470a18b4c5c5dea18730df,"36060",juiz de fora,MG
"33f6e26f52120305302c53339bad7d05","2057c4a178808ef5a87a40c6adf2d89c","81560",curitiba,PR
"82d98198f7fb1687858e03a5322e1621",b351ac91ab0ef29bae6da7fbc05959c0,"80420",curitiba,PR
d1627fd392eb9366792d5e988253b095,"794a542461efefc5e9f0aed3254cbba0","29303",cachoeiro de itapemirim,ES
"7e9090dbf2dd453786d83814eb0e5778","3ed84f9d7541a88f7b9b40c4be87ca7d","02210",sao paulo,SP
"1d613c182f9ed2a229eb3a353a983cfc",f8922caabbfa44d8390f53927da1be30,"82820",curitiba,PR
"962be2aadd1d19b72b4c27cfe5e4ea37",bfb5363db41e6d47d3f16a1ba3e880ab,"13170",sumare,SP
cb428d030920c823db6ae8c08a746f02,"9b0a140ff0e6dee72d4af4ec0fa5808a","23085",rio de janeiro,RJ
b776843fdda066d35efda05cc6811dc9,"5f6a4f13acb9f0596ba33aca50484fd4","22031",rio de janeiro,RJ
f7bc089803fdef571f770ab60bbb8745,"701ada356e78d72bfd5b279280762b79","51230",recife,PE
"456c1e01c8ed3b83aa8fc564119bc81a","4ac6ec83ece04605a854d931c8e8d8c7","59030",natal,RN
"948e925399aac2699c6db563a3c201a3","687c94f92513205812c2f3d19576179d","72509",brasilia,DF
d01964b58144a472eb91b140dc47f659,"2b775b75afa0be08220fb73a7e68df3b","29830",nova venecia,ES
bdf7555b68e732af4bfe2171b8f257ed,"7779fdf670bfe673e064b9aa5447674e","08830",mogi das cruzes,SP
c9cb47939ff0e1027568ba6d7130e700,"2d915b9db634ef772a177e5aa1075c3f","22775",rio de janeiro,RJ
"17720e51d474eb347f716a1400863dfd","4dcb9411dc19942f94f9201de79c6237","15053",sao jose do rio preto,SP
"61347faa162c1fbbcaf9020a7111a82b",de7cad0a39eabfa2285ef0b891ef404a,"03877",sao paulo,SP
"9eacb91940312f2ff79fef11b622694b","4f8959e75186c78246b83bfb4219e419","68440",abaetetuba,PA
"9186cee9edd4490ccff69671105cd36e",de6cf632d7ca0346c34085c4c9ff5f3d,"37200",lavras,MG
"81d317725cbfabb49d0858e3c70db52b",df2162a9aaf73bf42e812408330969a0,"13189",hortolandia,SP
"8d4ed4f811a7873a31183d7d7db8f470","9dc80712fe7b594cb2022882737397c2","48590",coronel joao sa,BA
"4a12498b256c30e2e59cf2ae246222b7",f988e05b9c8653f57178a723dc42cfe9,"06045",osasco,SP
"85eb23c7cef0b97eda81a956c3f748c7",e855df677dcf0d237ed583793afd7988,"51011",recife,PE
"67c4185cd715146c94e08bee4c466fe7","37c759db8acec627a386cd7983075479","36820",divino,MG
bfab3ce69efcd5ed27377833a86bd7e0,"9be47f0073690871caa1beada3ab06a9","30411",belo horizonte,MG
"1de6c6c911ceda2be652cd0db03d930e","8ec31beb5c890497f1872b5986d3cc26","70773",brasilia,DF
"526441615839170e46ce165be2760060",a214e70576ced674f9ff61d283ab272e,"13208",jundiai,SP
b065dfae5c48e97372da9efe325b9bfb,"4394cce7a16aac93ea8f2c18124b1f92","31030",belo horizonte,MG
"767f554678ccdff4206b3fb34329219b","310fe886bbd2131a2f0976ed616e60a8","03566",sao paulo,SP
ca077dd95290191565abb393a580bbfc,"70f326d437e44cf69da00c9169b74fb3","69911",rio branco,AC
bab929f63a0e012fc8c24cb0341b93e3,"7873fbec04e285d990a255ee32892a99","17521",marilia,SP
caed95700dcb091eeaac59a97fe0cb17,"587d22544f4d6f17b39a30723a53a305","08557",poa,SP
e705b1262126bfe43128e9a455963387,"5ef5f96d508fff087a06648c19201333","46500",macaubas,BA
b9cc7bff1ac00970ba1247f36be4879d,"62de6068da9506dca753598fcfbdcd16","20020",rio de janeiro,RJ
"4dd59a7d17b585dd01c57a0898e7ac37",f2a4f4165b72d65a5e7d10bbce13cecf,"17780",lucelia,SP
f88d78b8e2587ff8ae51f34a792811ac,"05eece82f626032f909a2bc445957b92","05027",sao paulo,SP
"413d2872cfbed54cae78de93afc7912e","727939c2b657e1ef6b6559b8e151e15d","88032",florianopolis,SC
"0ca895968ec8e786ad4dae4a41f019ae","5d3002cbe1d063e8510d5a7ad59ba35e","13500",rio claro,SP
"0d1b3897d00258d347dcd93a43924123","0a5f289d0908859e4f749900cfaa6eb9","81210",curitiba,PR
"3d65e3c476623177f95b4dc8e04b917c","4b0cbf5ea22869c5ea269442f9b849e7","17780",lucelia,SP
"5382de4e788e495627ee16f12d0097d7","84b0bf771f3b14f21e6dd37e2fe2eee6","55170",brejo da madre de deus,PE
bcfd3b40a37ce48e8658f339cc31665c,"68879d9986551c8c9e7bd1686195402d","39810",carai,MG
"7fa5b19815a0b5e211dcf4d287f60e14",c849085aa9f5d4af92baaa56a112d686,"03648",sao paulo,SP
ebab1fdb3a5047f2ea1a0886696fbeeb,"5087845f6069d27bee996581f74be8c9","28893",rio das ostras,RJ
"1aaa1acb23a33441fc718d54cae7dc13",a2f51f628955d9668200728005209afd,"41190",salvador,BA
"48131e6c0bf7bd798cc529d5cbaf3835","5a3ee05d197e24b7bafaac3e2cbc7e55","20520",rio de janeiro,RJ
"8de8d680d194552df9e97d1aa1f168cf","208f290481193105f0bdc2d8f543904e","35660",para de minas,MG
dfe763af2bf0e6285b927a89abe32019,"4be1583defacacfea129170626a62569","13607",araras,SP
a765a1a1e99445be6ccc6cca32e491b8,"07df139093b720d6512c49da2980e3ee","85420",corbelia,PR
"2aadb729e67afb7067245bc438cdde52",b4a9706266706041c10bac3e7ec4316a,"85864",foz do iguacu,PR
"0509cd76cbe3a75f898826c212bb3b83",df92bfc8c606df2f1defedbd0b60a071,"06310",carapicuiba,SP
c82490ee32b5cc7dce034641ac400244,"613262bab2c6cdc4c02b53fd5b284244","09060",santo andre,SP
be9c2bbc3f4b220a693327fba72265d0,aae57465413417f890866a044a7e378d,"37031",varginha,MG
d3e3b74c766bc6214e0c830b17ee2341,e97109680b052ee858d93a539597bba7,"35400",ouro preto,MG
"883517ce41085eb0fd1209f6ab8e7a61","69cf23d79e9feafe5a75da884e40ce30","36570",vicosa,MG
"2026006bf7461b9cf591e44a9bf9cd9a",cab7d960c70627143573a8d907a5e946,"22793",rio de janeiro,RJ
e52f83840892c262d5108d011eb6216b,"9d0bb2ad348ef886d42549292ffb6978","45980",prado,BA
"53eab182ae5eebbbc870ac6ae17d9b92",ce5c267bd53f4e6683c66f7cb5c5c067,"20090",rio de janeiro,RJ
"98ff94917d9bc917b63d1d49f35975fd",c48e63d50a74ae2177fcf5d66ab51754,"18046",sorocaba,SP
"529d3f46584a8fa9027777a9c7d5a1fc",e1881c7d99c20ca24a49cf18f115db40,"02435",sao paulo,SP
"1eff81ab2dabace9a165ce9346ba7ffc","4bbaf6f7a10a7e26a8777aa5cb6d5864","20950",rio de janeiro,RJ
"9fe82e319a983fcac6e5ea245687ea71","1bcddf0de06b8a76191f0f7d1cfa35ed","25955",teresopolis,RJ
"0f93a71fb111947502dffea3365f5861","6ef12e7a9bd73d564cc2008945b9bc38","14025",ribeirao preto,SP
"040998babd9231bd6c86f6e85707fa5e","0ff6bebd4c4327455d347885e2697876","11440",guaruja,SP
b0e27b16cd62374210e26dce27bd37a3,ad2cbd768be693c2a51c4d9fc3209400,"13613",leme,SP
"347995a62a8ddfe4b7201c431a3c5e53","157b9d0c8b2328f814b5ee120d5e5914","13343",indaiatuba,SP
"9452bc0fd2c071a21ea6fd2373fe0c23","7d3c23d715240f2f77f201483d3cb276","44001",feira de santana,BA
"370b23162b4b1ad3368af5d91a9ec443","41f0f87e7ced16f39c602164b66f3fbd","78335",colniza,MT
"6419daa620ebb5a4d4f273524c190bfb",b9137cac4c1f714b3cfe949ba5d2f395,"29285",piuma,ES
"4bbdd92fc1be04b9a0bb33f02d20a85e",d6bb892fd2920399b89ddd97e887611e,"53020",olinda,PE
"268df4ebbaeefe4a9d54c3ebd1dcfc97","65642d132e2747e10e1d2d00005aa20e","19600",rancharia,SP
"349937c1b22f4f6ae55f248a229e0749","378c06babf08c70f32e748ac24ea33e0","14784",barretos,SP
a7c556ca59f5d0c765380ddafd09941d,a806f4bac8089496de66aa3f1d640155,"45820",eunapolis,BA
"6bb04633db5504037783390c2aac8a37",cc27b552c1d0c33dc74ab4e926b7006c,"37190",tres pontas,MG
b67cb8c5de80a8934f7c8394c9ec3af4,"54c7b4f48fb9e911bf328bf9884ca61d","56400",floresta,PE
d0cb207dcddd7af9b63e0f7f48e83840,"55584b2bdf6ec728549eced086ec8694","96225",sao jose do norte,RS
"82327c1ab34296fb922e0aafe52d40a6","60aee6970bd57744ad0435997b0a91ae","28800",rio bonito,RJ
"9ba47d5490ca6fbd03d9ba1ad552b215","07342638d0e0aad32c3cf0efc1a37ba5","35960",santa barbara,MG
e335e7e1fffa9b705d3453abb49890a7,"8d11f32a56d967b7e09d3a5ed6cf9991","76873",ariquemes,RO
"6a22352981a6c0bf8ff901686137d1d2",c8879b82433186c4f4a94344384c840f,"17012",bauru,SP
f29bef5ba5cc67a9553a938aca4445ca,e78cf4d7adf7655dbdaad59a76c4d2bf,"22011",rio de janeiro,RJ
b0eb0ead91f823a906a2a3b18849ee6a,c420ec10595dfc16830afdc6233f8916,"12509",guaratingueta,SP
"5ae9750560eff787bef03f127c5db246","306ca0d858edef9af39b998960923222","13607",araras,SP
be5b244d74a2b683446b7610084c2baa,bf031ca9921548300245c13a81fdd17d,"89675",vargem bonita,SC
"5e4b0c76f331945cd0ebb67a3adce403","8d66f98c026e3d77ea0c70f5a2c8e98e","02231",sao paulo,SP
"7d156722fa63e2fc2bc1c3ed04d827be","5cd49b710f13c8714bf78f4d56b676b5","75860",quirinopolis,GO
"0f2ce860d58a0af36c83ac27a7b127fb","4105645a2e9d4e2452957b11df3a2a04","13190",monte mor,SP
"3a9686af66e7ba1291b19d2e41d584ce",c85df1c6ef6f7bb605e1c49d34f172ee,"78554",sinop,MT
"987ae02fb6af61ae5e84aea507c03933","1717cd357c7bbb3158e701005cf8e50b","07858",franco da rocha,SP
"94dff73515858def7975ae5c2ec9e752","8cdff5a3a9a6a434a81568b355873dca","91030",porto alegre,RS
"489b09be68ed44791c5b0eba7dc7eab3","08c07c761592a71b85136aa4fe76a6f4","48890",valente,BA
"1cca320c8938b55f28f325396ca0457e","145ecf95ce49b37e4590a8b5e635b586","57311",arapiraca,AL
"89be18e38f73e5fa754fb173d64a9bcf","7e2bb972fa73a5646c2c7f0fa3bd4895","09371",maua,SP
ee92e58c6649ac95474430dab6fa47db,"9460af1d681311224e08f4e6e00bf644","11500",cubatao,SP
c85b57d305ecdc88bcafb087e60a658c,"57b1f68c8d93b167ff6606951edccfeb","91150",porto alegre,RS
"6739d1a6b151dfa87a505b1c8798edbd","091e8f3526ef6dcc235f5fbbcdbeb003","08452",sao paulo,SP
"08d5ccde79e2c263c4b7bfea2d7e229c","0f25f51e3d187ca7b8262b956d893cf8","08141",sao paulo,SP
"7df3b87f2d42e48d389aee0e1922111b","079ad4f138ec38e726e7d9ac51ae1410","65800",balsas,MA
"957be0f308e6fa876ef69064f6e24426",f7c7677be77763b1b2cf982a5e67fa61,"22723",rio de janeiro,RJ
"1dfdfd9d483bb80b1694e927fe6a8fa1",f0d5f6b6b48d4e1599420b22ff2de1dc,"15190",nhandeara,SP
ad9b393f25ebd743df490421048e5c91,"3159faae98c743546432be5a500179a1","05434",sao paulo,SP
"679b2f8af0e0d2b38db0486e5ac4e5fc","1d69cad1a7af13a8f78fefc1b996a94c","42702",lauro de freitas,BA
"08ec4e081721ef212d38b5fec3c38ccb","2fc9fb9b48197a04c6d31ae67029e233","95520",osorio,RS
bab736fca197c16d48f8720536c8024d,"83c76475c52e94b39f6240b68ffec54a","37750",machado,MG
cac3319aa24200c0830d634164c4a235,f644ca019b90461d729d1d07fecef6bb,"22743",rio de janeiro,RJ
"74298ef9b98443b73f5a902a72918bf5","4fcc54152e34b2fb77f850f57582a2f1","20541",rio de janeiro,RJ
d08010b90306a39765dc8ea6b95c7d0f,"7d2829c2222be0a081bcf2d4d3d540a5","93037",sao leopoldo,RS
"647f99eb0007e6db23fa6ad97b03b1db","237d81d316c9afc1b1476200408455d8","58155",soledade,PB
"8f89d962f49f0d7a6d354a4ef3d099c2",d89a7bdab6223178b3a684e006474485,"09370",maua,SP
cea51c6d1ace915c653856b93b4812cf,"82a4ce6d85d43daa930b207bee1ef4e5","19804",assis,SP
e259b368ebf6062dc1356964312b69c4,"2b29203a18529b47950630e4ffe98abf","22230",rio de janeiro,RJ
"65e6185e3c6b1ac6c603863f8ea42e72","699003f10173022740145aa4aaeaccd5","41701",salvador,BA
"810b0fa7210f36cdb9e652979872e4b6",cdef82d388697314d97a48b7a460af75,"29216",guarapari,ES
dde1f7684ab290fb436ac60f0b33a6a4,"0e0f83c35771f4b6e283a6e40bf11085","26041",nova iguacu,RJ
b7b9d825193190cb535f44b403f4c9da,"651ed17eda0600815cf614b33c535d6b","87730",santo antonio do caiua,PR
e3e913ab3cb9ac3f67599e8174260658,"7040204cafb030750c3d1c8add529d83","11432",guaruja,SP
"5f842e406a187dc2716fd04798f0aba8",efd2f4f6a5ebfff07943a4a1c80dcf9b,"93260",esteio,RS
f6780a74d50eccbe545477c344e8347e,ceb8b329e744b3e8982e6f9d51269ed3,"24230",niteroi,RJ
"52c48fab452fef70555eaa1042e9d757","2e5b5e44efa832c60072aeb33027cd65","06140",osasco,SP
"76167f0b00919fe51c644d2fff3de124",f52a8a57228f8fc586dc65983d39904b,"88047",florianopolis,SC
"590e0ece7d320dac89d029c8b3b9f23a","2c2ccd48722aa6843d258a9f16f012a9","06642",jandira,SP
de7e11286b6aa5ad93fc02addbb32387,"701456b03aecc8f52bb08abd823f75a2","28430",cambuci,RJ
f45b8234b31295cb26105b9a3ce3623b,"7bf5c9596fc39d41078cb46a86b23831","22440",rio de janeiro,RJ
d480066851e79ce3e97c6a9e7e1473c3,"690f1daf39d150896d05b876490b6fc5","02849",sao paulo,SP
fcb4cecebc159e210cd769d5b767d113,aef59fd9f7310b6ea1600876c510024f,"22230",rio de janeiro,RJ
"4a626299fd0fb054ba3b4dd245ecb2ab","1004c2882ad356c7e8532c14f1b08e63","02440",sao paulo,SP
"0a6ccd3492e9fd0bc8ad7f4ca7efad1a","49eb3e27a6fc361609658d710948cef7","18520",cerquilho,SP
"48182b581713e9b573a4082cb9c8b725",ad76d21c91c30cc09fabb1b3cedc4aa5,"83430",campina grande do sul,PR
"8da78168c72d3a2c914f509a58b85c31","3104479007b9d538df0c9c2afe2caa1b","20220",rio de janeiro,RJ
"440cec713dcbe10aa3d8b68336d41fd8","3fd7c033b9809fe0d4536b4ea3b1e0dd","23525",rio de janeiro,RJ
"9b8b192da9442a84ba0a1503a3363146",cee8e1f2b6da0d4a835a0341f3d109f6,"04037",sao paulo,SP
d101df6a75bb39768e2dab7ce5dc125f,a10fe3c477989c968aa284bd448b1d5b,"18520",cerquilho,SP
c5a94d20980806febe5ae3c0b653dde0,"3a40c20f9cad0f453dce78648a2e22f3","13219",jundiai,SP
"26545a1a15e77138e98380c49a76053a",eb9414e9c56dacd436c2b7a274b34983,"29730",baixo guandu,ES
"0a788c899a1caa2d6a12019e8828fa88",b89e8adcd81b4e77d1d67eed240eb456,"17455",fernao,SP
dae09add1fb0749dd2deb3555fb5ff52,cb2b7396e93f306c9076b63930b1a332,"30140",belo horizonte,MG
"20e9296ee6e31e906dd832d82eed92ba","27f610da50d98eb94f1f0745606bc9f1","90560",porto alegre,RS
fc6970358133b4ddd73d4fe57cfe6737,f1d32fc4daad97978a28051b160ca25e,"71015",brasilia,DF
"960bf4057534a50e64517fd24a1344a4","6a4a6b6ca4705fbb205db9348233410c","28920",cabo frio,RJ
"6f47b7699f8a027611922b02d6078f91","2f7040ff8e20664c0856a138a97eecce","14940",ibitinga,SP
"21f689b5d4b8d4244d8db96e37690a6d","69ba88e17ea574da9c9b8c8834a583d1","31985",belo horizonte,MG
"3ef0940ac9cc365117d467fd0f3757e7","2fd4fde99628d70ae43cfa35ee62e10e","02321",sao paulo,SP
"23b456db8fb258de4d1de7060f7d6f69","167df41b0f249b15af37f592fb5c8c15","29065",vitoria,ES
"8cf88d7ba142365ef2ca619ef06f9a0f",d29ede26cd3e2817b314005a88bd28a8,"79092",campo grande,MS
"17a591e12299eb96e17f2986c3e2879c",ceacd31e6413fd9d12c7c85b5fe2723f,"14021",ribeirao preto,SP
d82eb09949dcb81a38a4b87cb80d45e7,"4c83ee458fa2f463b069ecce3d74fb1e","13650",santa cruz das palmeiras,SP
a41d5d218a1378fef9380a31e5e10069,cecd5e9d39fddb69384c1c31bdfac666,"03461",sao paulo,SP
fb0153959477d7ea9b59c4a8c4486c17,"96f683e748ecbc72b45e6609eeb0c242","02118",sao paulo,SP
"496e44431a2a9a6be2eabb10d3ffa24a","5026a05d38ac5cde9dfc41a3269f8b04","03980",sao paulo,SP
"19256cec9e847b0c1a2922e56fec42a4",c107527184a9e9f426fc5a3e89cfb7e1,"23870",vila muriqui,RJ
"3c008d3dc45ecee73703f2846ef4cf33","5b34e292d74ef57ad8c93f54fd640388","28470",santo antonio de padua,RJ
"5624a5aa279ebf6c6e63676a1c14c249",f23ceb8f983987bd6b0f3bde040fdade,"06663",itapevi,SP
"3f6a6eb34d4017a2af3de15d8d19750f",b04dc00fe1902ccb64ad35472c329476,"14022",ribeirao preto,SP
"338804134cde889d5f389c3fb09daefe",c1a83a518dec21a938b5ca2a66e47ef0,"08420",sao paulo,SP
"272b46feddddc51904608ddd90feee33","485fa1b8db05ed6fa0062ece4ce80d2e","35180",timoteo,MG
"66291a46c0d82f09f3b211f6cbfc37c0",d4543db8eab4055b35da5c716ed19c70,"72900",santo antonio do descoberto,GO
"607564faf101428f9bb69ffe578dff50",c6d5793d0b594c9c3599c407f62458d6,"36800",carangola,MG
c5d9eeca2c5b52da55d9a4a312e3e278,cc31282a9d20caa9b70e578d1d5a7062,"29946",sao mateus,ES
a3825afb142aa6b241b448d37792caea,"9bfa4c70f6719eaea72980d2ae88755f","01543",sao paulo,SP
"48eea89af40f6e6691d00c5ab16a1f22",a8941101d43dd447e7f5aa8e6cdc3e88,"01156",sao paulo,SP
"4e3bfd141fb6f7efbad8d2f404d77a9e","9abd58f6bc7412a8da01a98351e6b989","13033",campinas,SP
fcc709844375ea0a1a14bc3c14b2c1ee,"5beb6ddd92a5f785780c5a7a08e9bca4","64240",piracuruca,PI
b6363f9f8f6d461980e9b5a6fbd0e168,"57378b07a6c91c06c139bfff05a246ab","03813",sao paulo,SP
"0762fdbf997feb435866a7c221086091",fbb86959dcb4972a76d8432c59c7288f,"05363",sao paulo,SP
"959e2b4cfbaa8e96e2919abe12f9b3ea",d22fa88d87b7b3e2efeb587ea5c9a742,"28540",cordeiro,RJ
"1d64e5676bf648b30a40a60e7c4f8ef8","98d073c472d6309957c0ee7999c8804f","28800",rio bonito,RJ
b1b136ceac7fc54316f2280cd040ed6b,e3a5f5e65ff3b780847f89dcc81c344b,"96508",cachoeira do sul,RS
"57125f5e79965d52dfa4302dba5d869f","9a376ff06ccaae65a04b1b1c5535fc75","27110",barra do pirai,RJ
f0bc77743882d666e091a12181b32386,"62113ac26ffc26f24232f838fe2befbb","01539",sao paulo,SP
ea5a116374d378d73e95b7b0c80fd714,"40b02b6a3a286b0c52837d20795e732a","02463",sao paulo,SP
e9fa18734cb99d218c0bee8e5b02ab5c,"56987d3e10c71d7d4e0fc479e65a35b6","04459",sao paulo,SP
a1b1a9ff13df8a206377a149ceb54924,"16840fe27040d55fedbd956d8b575774","87075",maringa,PR
e64de5d804d3158ba8baf701952683d5,bafb028d76909431de5d03693482a0a9,"39401",montes claros,MG
"3c99507a4adc8abe0200938654a09c68","8faaed9a13b8c78f9e4a589fecc2748c","84172",castro,PR
"9bfb255b9b882baed6b515d644f93f45",e69a2237d79485b1bf4c1b4dca757b4c,"02440",sao paulo,SP
af3e2512698db57266bf9f5e5aba537d,"3de675e6f79e135540ee0144844d26a7","83321",pinhais,PR
"77c2f46cf580f4874c9a5751c2d88474","402cce5c0509000eed9e77fece8056e2","63430",ico,CE
